ref_Gambusia_2Female_RNA	ref_Gambusia_3Female_RNA	ref_Gambusia_4Female_RNA	ref_Gambusia_6Male_RNA	ref_Gambusia_7Male_RNA	ref_Gambusia_8Male_RNA	alt_Gambusia_2Female_RNA	alt_Gambusia_3Female_RNA	alt_Gambusia_4Female_RNA	alt_Gambusia_6Male_RNA	alt_Gambusia_7Male_RNA	alt_Gambusia_8Male_RNA	gene
8.585152838427948	6.235807860262009	6.327510917030567	0.0	10.013100436681222	8.829694323144105	2.336244541484716	1.8471615720524015	2.1441048034934496	0.0	3.475982532751092	2.502183406113537	ENSXMAG00000001092
5.136842105263158	8.74736842105263	7.378947368421053	0.0	4.905263157894737	3.0	2.305263157894737	3.3578947368421046	3.3578947368421046	0.0	1.9684210526315788	1.4105263157894736	ENSXMAG00000001102
14.531645569620252	7.6202531645569636	17.468354430379748	0.0	14.911392405063289	21.55696202531645	11.30379746835443	5.860759493670887	10.151898734177216	0.0	11.531645569620252	16.253164556962027	ENSXMAG00000001114
37.432748538011694	26.923976608187136	34.37426900584796	0.0	43.92982456140351	43.45614035087719	16.362573099415204	11.017543859649123	14.771929824561406	0.0	19.584795321637426	19.63157894736842	ENSXMAG00000001117
11.711598746081505	7.796238244514106	6.824451410658307	0.0	6.006269592476488	8.93730407523511	4.38871473354232	2.7993730407523514	2.2946708463949843	0.0	2.319749216300941	3.3981191222570533	ENSXMAG00000001119
												ENSXMAG00000027465
												ENSXMAG00000023208
5.710982658959536	6.9537572254335265	8.239884393063582	0.0	2.8352601156069364	4.072254335260117	2.0	2.566473988439306	2.8930635838150285	0.0	1.0953757225433527	1.5491329479768785	ENSXMAG00000001186
												ENSXMAG00000001226
3.6852589641434266	2.944223107569721	6.0756972111553775	0.0	3.03187250996016	2.5657370517928286	1.3784860557768923	1.0836653386454185	2.1752988047808763	0.0	1.1274900398406376	0.8446215139442231	ENSXMAG00000001253
2.7	2.7	3.8	0.0	0.7	1.9	0.4	0.3	0.9	0.0	0.0	0.7	ENSXMAG00000001283
9.744744744744745	5.150150150150151	9.16216216216216	0.0	6.831831831831832	14.270270270270268	2.927927927927928	1.4504504504504503	2.9519519519519513	0.0	2.021021021021021	4.225225225225225	ENSXMAG00000001310
4.214521452145214	1.207920792079208	3.7293729372937294	0.0	1.8679867986798684	4.303630363036303	1.6996699669966997	0.4488448844884488	1.1122112211221122	0.0	0.5643564356435643	1.5808580858085808	ENSXMAG00000001361
2.7142857142857144	3.5510204081632653	3.217687074829932	0.0	3.0544217687074826	2.7346938775510203	0.7482993197278912	1.0068027210884354	0.8707482993197279	0.0	0.8571428571428571	0.7346938775510204	ENSXMAG00000001363
12.501432664756448	11.191977077363896	22.85386819484241	0.0	22.69914040114613	5.29512893982808	4.644699140401147	4.189111747851003	7.959885386819483	0.0	7.710601719197707	1.8338108882521493	ENSXMAG00000001390
7.0484693877551035	3.045918367346939	6.604591836734693	0.0	6.267857142857142	4.494897959183674	3.096938775510204	1.25	2.772959183673469	0.0	2.4336734693877546	1.8137755102040816	ENSXMAG00000023750
30.09142857142857	12.2	17.702857142857145	0.0	38.565714285714286	31.98857142857143	8.502857142857144	3.537142857142857	5.5371428571428565	0.0	11.08	8.82857142857143	ENSXMAG00000001429
1.1428571428571428	0.7142857142857143	3.2857142857142856	0.0	3.2142857142857144	3.5	0.0	0.0	0.6428571428571429	0.0	0.5	0.5714285714285714	ENSXMAG00000001443
11.006920415224911	5.764705882352941	12.577854671280274	0.0	7.719723183391004	8.650519031141869	3.14878892733564	1.7093425605536332	3.878892733564014	0.0	2.096885813148789	2.6262975778546718	ENSXMAG00000001445
1.5384615384615383	2.6923076923076925	22.615384615384613	0.0	2.230769230769231	1.3846153846153846	0.4615384615384616	0.3076923076923077	5.461538461538462	0.0	0.5384615384615384	0.5384615384615384	ENSXMAG00000001479
												ENSXMAG00000015088
6.905882352941178	3.7588235294117647	4.7029411764705875	0.0	4.358823529411763	5.997058823529412	2.5647058823529414	1.2705882352941176	1.7058823529411764	0.0	1.4823529411764709	2.2323529411764707	ENSXMAG00000015082
13.264591439688717	7.521400778210117	7.642023346303503	0.0	9.73929961089494	12.01556420233463	3.536964980544747	1.9961089494163424	2.361867704280156	0.0	2.8093385214007784	3.3073929961089488	ENSXMAG00000015043
8.367647058823529	7.191176470588236	6.941176470588236	0.0	8.5	8.308823529411764	1.9264705882352944	1.7352941176470589	1.9852941176470589	0.0	2.25	2.073529411764706	ENSXMAG00000015029
27.30601092896175	22.19125683060109	23.0655737704918	0.0	30.08743169398907	44.60109289617486	6.907103825136613	5.786885245901638	5.978142076502732	0.0	7.9890710382513666	10.770491803278688	ENSXMAG00000014995
5.931034482758621	13.034482758620689	3.1379310344827585	0.0	6.758620689655173	1.6551724137931034	0.9482758620689656	2.1206896551724137	0.5689655172413793	0.0	1.2758620689655171	0.5344827586206896	ENSXMAG00000019849
3.7777777777777777	2.2361111111111107	7.729166666666668	0.0	5.9375	3.020833333333333	1.0763888888888888	0.6875	2.1319444444444446	0.0	1.5972222222222223	0.8958333333333334	ENSXMAG00000014992
75.59223300970874	49.65048543689321	46.71844660194175	0.0	66.10679611650485	108.44660194174757	24.621359223300967	18.475728155339805	17.961165048543688	0.0	22.174757281553397	38.631067961165044	ENSXMAG00000014989
4.326530612244898	4.122448979591836	0.8163265306122449	0.0	4.755102040816326	5.183673469387755	0.6122448979591837	0.3877551020408163	0.08163265306122447	0.0	0.5918367346938775	0.6530612244897959	ENSXMAG00000014947
												ENSXMAG00000022110
178.86363636363637	138.8030303030303	108.4090909090909	0.0	186.0606060606061	159.8181818181818	141.5151515151515	102.1818181818182	80.78787878787878	0.0	138.84848484848484	122.51515151515152	ENSXMAG00000014932
1002.2987012987013	974.3896103896104	1271.6363636363635	0.0	1087.8961038961038	1005.7012987012987	255.50649350649348	224.7922077922078	298.72727272727275	0.0	264.87012987012986	293.75324675324674	ENSXMAG00000014912
6.5	1.0	5.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000024160
6.057142857142857	2.7228571428571433	8.957142857142857	0.0	5.2371428571428575	5.057142857142857	2.1028571428571428	0.8857142857142857	3.1685714285714286	0.0	2.117142857142857	1.9742857142857144	ENSXMAG00000014866
8.0	3.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000029417
9.70464135021097	7.675105485232067	5.291139240506329	0.0	9.426160337552744	34.527426160337555	3.8143459915611815	3.160337552742616	2.2573839662447264	0.0	3.746835443037975	14.40084388185654	ENSXMAG00000029202
												ENSXMAG00000014859
21.082491582491578	7.708754208754208	9.696969696969695	0.0	9.835016835016836	13.08922558922559	7.303030303030303	2.7003367003367003	3.267676767676768	0.0	3.331649831649832	4.461279461279461	ENSXMAG00000028211
7.277227722772277	7.887788778877888	13.594059405940595	0.0	6.775577557755777	7.867986798679866	2.3168316831683167	2.1947194719471947	4.201320132013201	0.0	2.227722772277228	2.1782178217821784	ENSXMAG00000014774
												ENSXMAG00000014773
4.586021505376344	3.2634408602150535	5.231182795698925	0.0	7.865591397849463	4.279569892473118	1.4838709677419355	0.946236559139785	1.60752688172043	0.0	2.677419354838709	1.3548387096774193	ENSXMAG00000020935
3.25	1.0	3.0	0.0	2.5	2.25	0.0	0.0	0.0	0.0	0.75	0.0	ENSXMAG00000024256
20.701149425287355	13.224137931034482	19.758620689655174	0.0	20.00574712643678	25.82183908045977	7.724137931034483	5.362068965517241	7.172413793103447	0.0	7.155172413793102	9.126436781609195	ENSXMAG00000014717
25.83333333333333	14.666666666666664	23.75	0.0	20.45833333333333	32.333333333333336	6.875	4.916666666666667	4.791666666666667	0.0	4.916666666666667	5.625	ENSXMAG00000023880
2.6875	1.8125	2.3125	0.0	2.6875	0.8125	1.875	0.875	0.75	0.0	1.0	0.375	ENSXMAG00000014676
11.57709923664122	6.410687022900762	10.232061068702288	0.0	11.65648854961832	11.716030534351145	3.2152671755725186	1.6916030534351143	2.737404580152672	0.0	3.1618320610687016	3.3435114503816794	ENSXMAG00000014669
												ENSXMAG00000014668
726.1149425287357	897.7586206896551	1109.7471264367816	0.0	1012.8045977011494	1101.1494252873565	23.344827586206893	21.459770114942533	21.71264367816092	0.0	18.85057471264368	15.034482758620689	ENSXMAG00000026863
3031.054054054054	3173.891891891892	3153.2972972972966	0.0	2765.7027027027025	2229.7027027027025	1005.1621621621623	1025.1351351351352	1021.4054054054054	0.0	1073.5135135135135	771.4324324324324	ENSXMAG00000024722
2.1578947368421053	2.3684210526315788	1.947368421052632	0.0	13.842105263157894	2.6842105263157894	0.631578947368421	0.7368421052631579	0.6842105263157895	0.0	4.578947368421051	0.5263157894736842	ENSXMAG00000014657
128.3758389261745	72.76510067114094	91.51006711409396	0.0	131.28859060402687	151.2214765100671	51.05369127516778	29.033557046979862	37.83221476510067	0.0	51.248322147651	64.39597315436242	ENSXMAG00000014649
11.531578947368422	7.678947368421053	9.06315789473684	0.0	10.989473684210527	11.205263157894738	2.784210526315789	1.9210526315789476	2.247368421052632	0.0	2.836842105263158	3.0105263157894737	ENSXMAG00000014648
0.7142857142857143	1.0	0.42857142857142855	0.0	1.0	1.8571428571428568	1.7142857142857142	2.7142857142857144	1.4285714285714286	0.0	1.2857142857142858	3.7142857142857135	ENSXMAG00000030043
												ENSXMAG00000014634
												ENSXMAG00000010663
												ENSXMAG00000023331
												ENSXMAG00000013509
												ENSXMAG00000024471
												ENSXMAG00000021397
												ENSXMAG00000001771
												ENSXMAG00000023854
4.277777777777779	7.111111111111112	3.611111111111111	0.0	2.7777777777777777	0.3888888888888889	1.3888888888888888	2.2777777777777777	1.3888888888888888	0.0	0.3333333333333333	0.0	ENSXMAG00000014616
5.282352941176471	4.770588235294118	3.9794117647058815	0.0	3.0205882352941176	3.2558823529411764	1.3088235294117647	1.223529411764706	1.1352941176470588	0.0	0.8352941176470589	0.8441176470588235	ENSXMAG00000025472
15.9434628975265	18.82332155477032	12.19434628975265	0.0	15.180212014134275	14.434628975265017	5.0	5.3674911660777385	3.522968197879859	0.0	4.1766784452296815	3.9116607773851584	ENSXMAG00000014594
15.9434628975265	18.82332155477032	12.19434628975265	0.0	15.180212014134275	14.434628975265017	5.0	5.3674911660777385	3.522968197879859	0.0	4.1766784452296815	3.9116607773851584	ENSXMAG00000023257
15.676567656765675	12.438943894389439	21.174917491749174	0.0	15.937293729372938	12.198019801980198	6.092409240924092	4.7293729372937285	8.613861386138613	0.0	6.372937293729372	4.759075907590759	ENSXMAG00000014557
30.363636363636363	30.740259740259738	55.935064935064936	0.0	36.97402597402598	22.363636363636363	12.883116883116884	12.07792207792208	23.688311688311693	0.0	15.896103896103895	9.753246753246753	ENSXMAG00000014554
20.45945945945946	9.77027027027027	14.513513513513516	0.0	16.256756756756758	13.45945945945946	7.202702702702703	3.6756756756756763	5.527027027027027	0.0	5.581081081081082	4.567567567567568	ENSXMAG00000014551
17.107272727272726	10.52	17.587272727272726	0.0	13.016363636363636	10.216363636363637	6.370909090909091	3.614545454545455	6.343636363636364	0.0	4.754545454545455	3.925454545454545	ENSXMAG00000014393
5.014814814814816	2.888888888888889	5.111111111111111	0.0	3.037037037037037	2.362962962962963	1.5925925925925926	0.7703703703703704	1.6370370370370366	0.0	0.9777777777777776	0.7333333333333333	ENSXMAG00000022463
												ENSXMAG00000025561
4.547297297297297	1.5202702702702702	4.3243243243243255	0.0	2.9864864864864864	1.5	1.7972972972972974	0.5337837837837838	1.7432432432432432	0.0	1.108108108108108	0.5337837837837838	ENSXMAG00000026645
0.4166666666666667	3.0	3.25	0.0	1.5833333333333333	3.0	0.08333333333333333	0.0	0.0	0.0	0.0	1.6666666666666667	ENSXMAG00000025971
												ENSXMAG00000014374
4.20515574650913	15.799140708915145	5.7669172932330826	0.0	3.2513426423200857	3.8302900107411375	0.4790547798066595	2.005370569280344	0.6305048335123523	0.0	0.33619763694951665	0.3963480128893663	ENSXMAG00000014373
6.228346456692913	4.094488188976378	7.12992125984252	0.0	4.421259842519684	6.877952755905513	1.6259842519685042	1.015748031496063	1.7598425196850394	0.0	1.1181102362204725	1.5314960629921262	ENSXMAG00000014368
47.44512195121951	23.602787456445988	26.989547038327533	0.0	36.46341463414634	37.48257839721254	8.387630662020905	4.3118466898954715	4.899825783972125	0.0	6.652439024390245	7.037456445993032	ENSXMAG00000014316
6.072164948453608	5.556701030927835	10.226804123711341	0.0	7.268041237113402	18.81443298969072	1.8247422680412366	1.577319587628866	2.88659793814433	0.0	1.9896907216494848	5.484536082474227	ENSXMAG00000014302
3.3227146814404436	2.898891966759003	5.113573407202216	0.0	5.825484764542936	11.307479224376733	0.9930747922437672	0.8878116343490304	1.2797783933518003	0.0	1.5692520775623269	3.1883656509695286	ENSXMAG00000014293
7.089130434782609	4.613043478260869	9.152173913043477	0.0	7.48695652173913	2.9847826086956517	1.3434782608695652	0.8652173913043478	1.8043478260869563	0.0	1.332608695652174	0.6565217391304348	ENSXMAG00000014290
4.900990099009901	4.693069306930694	6.366336633663367	0.0	6.564356435643563	3.8415841584158414	1.5841584158415842	1.1386138613861383	1.4752475247524752	0.0	1.1683168316831682	0.9108910891089108	ENSXMAG00000023360
5.0540540540540535	6.864864864864866	8.675675675675675	0.0	10.351351351351349	5.891891891891893	1.135135135135135	1.0810810810810811	1.162162162162162	0.0	1.108108108108108	0.8648648648648649	ENSXMAG00000022278
6.0207715133531154	4.091988130563799	6.9436201780415425	0.0	6.338278931750742	6.1424332344213655	1.599406528189911	1.2077151335311571	2.0801186943620182	0.0	1.86053412462908	1.7893175074183976	ENSXMAG00000014267
												ENSXMAG00000014265
7.875389408099688	4.601246105919003	16.50778816199377	0.0	9.514018691588783	6.576323987538941	2.4454828660436143	1.3738317757009346	4.909657320872274	0.0	2.9688473520249223	2.074766355140187	ENSXMAG00000014262
13.352549889135256	8.47450110864745	17.574279379157428	0.0	11.399113082039909	15.709534368070953	5.181818181818182	3.212860310421286	6.139689578713969	0.0	3.9268292682926833	5.629711751662972	ENSXMAG00000014217
4.9896907216494855	3.783505154639175	3.4501718213058417	0.0	3.7800687285223367	5.223367697594502	1.5085910652920962	1.0412371134020622	1.006872852233677	0.0	1.0549828178694158	1.4776632302405501	ENSXMAG00000024593
4.9896907216494855	3.783505154639175	3.4501718213058417	0.0	3.7800687285223367	5.223367697594502	1.5085910652920962	1.0412371134020622	1.006872852233677	0.0	1.0549828178694158	1.4776632302405501	ENSXMAG00000029407
9.2	7.811764705882353	19.58823529411765	0.0	10.48235294117647	6.152941176470589	4.294117647058823	3.7647058823529416	9.788235294117648	0.0	5.211764705882354	3.2823529411764705	ENSXMAG00000014181
10.734553775743708	9.80091533180778	7.075514874141875	0.0	14.189931350114415	12.691075514874141	3.608695652173913	3.3386727688787183	2.565217391304348	0.0	4.855835240274598	4.336384439359268	ENSXMAG00000014174
5.860795454545454	4.088068181818182	5.198863636363637	0.0	6.1818181818181825	10.605113636363637	1.9659090909090908	1.3267045454545454	1.8210227272727275	0.0	2.113636363636364	3.832386363636364	ENSXMAG00000014160
												ENSXMAG00000020151
												ENSXMAG00000009044
5.680473372781066	4.538461538461538	11.082840236686389	0.0	5.763313609467455	4.153846153846153	1.6390532544378698	1.1479289940828403	2.881656804733728	0.0	1.4970414201183433	1.2189349112426036	ENSXMAG00000009042
9.934426229508198	4.9344262295081975	4.699453551912568	0.0	7.80327868852459	4.169398907103825	4.060109289617486	2.0601092896174857	2.3169398907103824	0.0	3.2732240437158464	2.19672131147541	ENSXMAG00000024450
10.233644859813083	6.9465954606141525	6.181575433911883	0.0	8.267022696929239	15.333778371161547	3.4526034712950597	2.3057409879839788	1.9986648865153536	0.0	2.5847797062750333	4.939919893190921	ENSXMAG00000014104
2081.6341463414637	964.4634146341464	1244.0731707317073	0.0	2512.9756097560976	1802.3902439024394	710.439024390244	262.0243902439024	331.780487804878	0.0	676.8536585365854	610.7317073170733	ENSXMAG00000019792
3.934375	3.565625	2.975	0.0	5.421875	4.4375	1.7	1.684375	1.5375	0.0	2.459375	2.09375	ENSXMAG00000014100
13.491803278688526	7.6229508196721305	11.751366120218579	0.0	10.16120218579235	9.595628415300547	4.975409836065574	3.0327868852459017	4.707650273224044	0.0	3.9043715846994536	3.614754098360656	ENSXMAG00000014096
42.01769911504425	25.309734513274336	32.530973451327434	0.0	38.63716814159292	36.2566371681416	14.530973451327435	10.044247787610619	12.72566371681416	0.0	14.477876106194689	13.477876106194689	ENSXMAG00000014091
4.5966386554621845	2.1512605042016806	4.697478991596639	0.0	2.4285714285714284	3.1260504201680672	1.4285714285714286	0.8235294117647058	1.546218487394958	0.0	0.8403361344537815	1.0	ENSXMAG00000012146
												ENSXMAG00000027905
												ENSXMAG00000027385
100.66357308584686	82.40371229698377	85.5893271461717	0.0	50.709976798143856	28.074245939675173	40.29466357308585	32.60556844547564	35.707656612529	0.0	20.54060324825986	11.614849187935036	ENSXMAG00000028581
												ENSXMAG00000021515
4.235294117647058	1.1764705882352942	3.0588235294117645	0.0	1.4117647058823528	2.176470588235294	1.1764705882352942	0.4117647058823529	1.0	0.0	0.4705882352941176	0.4117647058823529	ENSXMAG00000014069
4.153543307086614	2.7755905511811023	4.62992125984252	0.0	4.763779527559056	3.4330708661417324	1.5826771653543308	0.9409448818897638	1.7362204724409451	0.0	1.7007874015748032	1.2440944881889764	ENSXMAG00000014056
												ENSXMAG00000014053
13.254545454545456	7.745454545454545	11.572727272727272	0.0	10.772727272727273	11.518181818181818	3.363636363636364	2.0454545454545454	3.0	0.0	2.6909090909090905	2.7090909090909094	ENSXMAG00000014047
27.770700636942678	17.082802547770697	22.15286624203822	0.0	29.968152866242036	33.133757961783445	9.369426751592355	6.426751592356688	7.719745222929936	0.0	10.382165605095542	10.757961783439493	ENSXMAG00000026783
												ENSXMAG00000013969
58.694444444444436	23.5	29.277777777777782	0.0	52.58333333333334	146.93055555555554	18.125	7.833333333333332	8.73611111111111	0.0	16.63888888888889	43.84722222222222	ENSXMAG00000013968
11.150763358778628	6.856870229007634	8.849236641221372	0.0	7.408396946564887	9.076335877862595	2.3931297709923665	1.5801526717557253	2.0591603053435112	0.0	1.5973282442748091	1.9732824427480915	ENSXMAG00000013959
17.202772963604854	10.759098786828424	8.20103986135182	0.0	13.771230502599654	28.49740034662045	10.480069324090124	6.847487001733103	4.608318890814559	0.0	7.507798960138648	18.149046793760828	ENSXMAG00000027780
18.994805194805195	17.779220779220783	22.475324675324675	0.0	17.06233766233766	40.774025974025975	13.844155844155846	11.129870129870131	11.441558441558444	0.0	10.35064935064935	26.859740259740263	ENSXMAG00000025593
												ENSXMAG00000021355
												ENSXMAG00000021542
												ENSXMAG00000028304
												ENSXMAG00000019974
												ENSXMAG00000025628
3.0	3.0	0.0	0.0	1.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000025942
												ENSXMAG00000027236
												ENSXMAG00000020862
												ENSXMAG00000028218
												ENSXMAG00000024548
												ENSXMAG00000024766
												ENSXMAG00000021588
												ENSXMAG00000027049
												ENSXMAG00000024542
												ENSXMAG00000025675
3.333333333333333	1.1666666666666667	1.0	0.0	3.1666666666666665	4.666666666666667	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	ENSXMAG00000023473
												ENSXMAG00000019791
												ENSXMAG00000025074
												ENSXMAG00000030034
												ENSXMAG00000027121
2.2857142857142856	2.7142857142857144	4.761904761904762	0.0	0.7619047619047619	1.1428571428571428	0.2857142857142857	0.2857142857142857	0.6190476190476191	0.0	0.09523809523809523	0.047619047619047616	ENSXMAG00000023060
												ENSXMAG00000029974
												ENSXMAG00000024780
												ENSXMAG00000022779
												ENSXMAG00000022914
												ENSXMAG00000024118
												ENSXMAG00000028495
												ENSXMAG00000027675
0.0	3.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000028302
												ENSXMAG00000029596
												ENSXMAG00000021885
												ENSXMAG00000023468
												ENSXMAG00000024790
												ENSXMAG00000024899
2.6666666666666665	2.6666666666666665	5.0555555555555545	0.0	0.8888888888888888	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.7222222222222222	0.0	0.1111111111111111	0.05555555555555555	ENSXMAG00000021571
												ENSXMAG00000022615
												ENSXMAG00000027449
												ENSXMAG00000023175
												ENSXMAG00000029553
												ENSXMAG00000026991
												ENSXMAG00000029805
3.52	2.88	3.44	0.0	2.32	2.72	0.72	1.08	0.52	0.0	0.4	0.76	ENSXMAG00000026026
3.52	2.88	3.44	0.0	2.32	2.72	0.72	1.08	0.52	0.0	0.4	0.76	ENSXMAG00000025546
												ENSXMAG00000026485
												ENSXMAG00000027148
												ENSXMAG00000024613
												ENSXMAG00000026508
												ENSXMAG00000025230
												ENSXMAG00000026930
3.383783783783784	3.0648648648648646	3.3945945945945946	0.0	1.8270270270270268	3.264864864864865	0.7945945945945946	0.8162162162162162	0.9513513513513514	0.0	0.5135135135135135	0.8540540540540541	ENSXMAG00000013943
												ENSXMAG00000028724
												ENSXMAG00000021489
												ENSXMAG00000022902
												ENSXMAG00000029373
												ENSXMAG00000028784
												ENSXMAG00000026551
0.0	1.0	1.0	0.0	3.0	4.0	0.0	0.0	22.0	0.0	0.0	7.0	ENSXMAG00000025474
												ENSXMAG00000030055
0.6666666666666666	0.6666666666666666	3.333333333333333	0.0	4.0	7.333333333333332	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	2.0	ENSXMAG00000022341
												ENSXMAG00000021905
												ENSXMAG00000021906
												ENSXMAG00000022530
												ENSXMAG00000026034
												ENSXMAG00000026709
												ENSXMAG00000026387
												ENSXMAG00000021479
												ENSXMAG00000024014
												ENSXMAG00000027707
												ENSXMAG00000024202
												ENSXMAG00000026392
4.6	4.8	0.8	0.0	3.2	20.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000022844
												ENSXMAG00000024750
												ENSXMAG00000026214
0.0	2.333333333333333	2.333333333333333	0.0	2.6666666666666665	0.0	0.0	1.0	0.6666666666666666	0.0	0.3333333333333333	0.0	ENSXMAG00000028491
												ENSXMAG00000024289
												ENSXMAG00000025947
												ENSXMAG00000025581
												ENSXMAG00000025489
												ENSXMAG00000021411
												ENSXMAG00000027203
												ENSXMAG00000026421
4.166666666666667	0.0	1.8333333333333333	0.0	2.5	1.3333333333333333	0.5	0.0	0.5	0.0	0.5	0.0	ENSXMAG00000011557
												ENSXMAG00000011565
												ENSXMAG00000011567
8.450980392156861	0.8627450980392157	3.333333333333333	0.0	5.137254901960786	0.5098039215686274	1.7254901960784317	0.19607843137254904	0.7254901960784313	0.0	1.3333333333333333	0.09803921568627452	ENSXMAG00000011571
19.16062176165803	11.020725388601036	15.082901554404144	0.0	17.72538860103627	21.181347150259064	8.549222797927461	4.911917098445596	6.124352331606218	0.0	7.720207253886009	9.67357512953368	ENSXMAG00000011606
												ENSXMAG00000011617
5.114942528735631	5.67816091954023	3.904214559386973	0.0	2.877394636015325	4.7509578544061295	1.8697318007662835	2.1379310344827585	1.4942528735632183	0.0	1.1724137931034482	1.8007662835249043	ENSXMAG00000011622
7.290076335877862	4.366412213740458	8.141221374045802	0.0	6.072519083969466	5.49236641221374	3.339694656488549	1.870229007633588	3.484732824427481	0.0	2.5916030534351147	2.3893129770992365	ENSXMAG00000011630
												ENSXMAG00000011650
												ENSXMAG00000011657
40.32954545454545	32.50974025974026	27.198051948051948	0.0	37.54383116883117	79.79707792207792	14.285714285714285	11.707792207792208	9.751623376623376	0.0	12.902597402597404	28.09902597402597	ENSXMAG00000011663
												ENSXMAG00000011681
11.66891891891892	9.567567567567568	15.567567567567568	0.0	16.5	12.486486486486484	5.1891891891891895	4.5540540540540535	6.668918918918918	0.0	6.966216216216216	5.945945945945946	ENSXMAG00000011691
2.051851851851852	2.6592592592592594	3.1703703703703705	0.0	4.140740740740742	1.8814814814814813	0.7925925925925926	0.9333333333333332	1.2296296296296296	0.0	1.4666666666666666	0.7925925925925926	ENSXMAG00000011702
132.6209677419355	105.33870967741936	97.62903225806451	0.0	139.83064516129033	122.35483870967742	42.733870967741936	33.69354838709677	32.145161290322584	0.0	47.137096774193544	41.63709677419355	ENSXMAG00000011787
												ENSXMAG00000011818
												ENSXMAG00000027194
19.365591397849464	14.053763440860214	17.397849462365592	0.0	15.569892473118278	22.967741935483872	5.39784946236559	3.333333333333333	4.774193548387096	0.0	3.6774193548387095	6.118279569892473	ENSXMAG00000011831
142.8426966292135	118.68539325842696	115.75280898876404	0.0	114.96629213483145	103.88764044943821	36.28089887640449	32.68539325842696	32.247191011235955	0.0	30.21348314606741	27.337078651685392	ENSXMAG00000011848
116.9353448275862	90.96767241379312	86.4331896551724	0.0	101.92887931034485	236.1573275862069	40.13362068965517	29.502155172413797	28.60991379310345	0.0	34.077586206896555	81.4331896551724	ENSXMAG00000019673
												ENSXMAG00000025944
4.950819672131146	4.0163934426229515	2.8852459016393444	0.0	4.0163934426229515	6.754098360655737	1.819672131147541	1.7377049180327868	0.9016393442622952	0.0	1.7704918032786885	2.4754098360655736	ENSXMAG00000028964
70.52941176470588	44.17112299465241	45.844919786096256	0.0	63.310160427807496	54.63101604278075	14.080213903743315	9.016042780748664	9.866310160427807	0.0	13.475935828877006	11.716577540106952	ENSXMAG00000011861
12.083333333333336	6.111111111111112	11.083333333333336	0.0	7.768518518518517	12.361111111111109	3.101851851851852	1.5092592592592593	2.7685185185185186	0.0	1.9074074074074077	3.361111111111111	ENSXMAG00000011863
7.757328990228013	4.389250814332248	6.856677524429967	0.0	6.631921824104235	6.783387622149839	2.785016286644951	1.711726384364821	2.51628664495114	0.0	2.4983713355048858	2.412052117263844	ENSXMAG00000011872
40.97727272727273	18.95909090909091	27.17272727272727	0.0	28.131818181818186	42.08636363636364	20.03636363636364	9.213636363636363	13.272727272727273	0.0	13.309090909090907	20.513636363636362	ENSXMAG00000011884
6.013333333333334	4.16	2.973333333333333	0.0	4.333333333333333	3.1733333333333333	0.8666666666666667	0.7733333333333333	0.64	0.0	1.0533333333333332	0.9333333333333332	ENSXMAG00000011891
9.066964285714286	3.6696428571428568	3.8571428571428568	0.0	5.428571428571429	2.0982142857142856	3.1294642857142856	1.4642857142857142	1.4241071428571428	0.0	2.008928571428572	0.78125	ENSXMAG00000011927
44.28155339805825	36.25242718446602	29.51456310679612	0.0	25.42718446601942	23.058252427184467	13.03883495145631	10.436893203883496	8.0873786407767	0.0	7.883495145631068	5.990291262135923	ENSXMAG00000011943
31.29741379310345	19.969827586206893	23.37931034482759	0.0	32.18103448275862	37.512931034482754	10.103448275862071	6.198275862068965	7.418103448275862	0.0	9.900862068965518	12.090517241379311	ENSXMAG00000020991
42.02702702702703	18.27027027027027	20.55405405405405	0.0	30.08108108108108	19.5	16.297297297297302	7.567567567567567	9.18918918918919	0.0	11.702702702702705	7.202702702702703	ENSXMAG00000023815
11.181818181818182	5.727272727272728	7.909090909090909	0.0	14.545454545454545	15.636363636363635	9.818181818181818	4.363636363636363	6.8181818181818175	0.0	12.181818181818182	12.545454545454545	ENSXMAG00000027984
3.6046511627906983	2.372093023255814	13.55813953488372	0.0	3.651162790697674	1.186046511627907	0.3953488372093023	0.32558139534883723	1.5116279069767442	0.0	0.4186046511627907	0.13953488372093026	ENSXMAG00000011975
6.0859375	2.06640625	6.765625	0.0	3.1640625	3.31640625	1.92578125	0.609375	2.1015625	0.0	1.46875	1.28125	ENSXMAG00000024764
10.89344262295082	11.21311475409836	14.049180327868852	0.0	8.278688524590164	7.040983606557377	5.467213114754099	5.721311475409836	6.4344262295081975	0.0	4.5	3.540983606557377	ENSXMAG00000012034
